date,biomass,hydropower,wind_offshore,wind_onshore,solar,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage,other_conventional,realized_load
2024-02-11 05:00:00+00:00,1020.9375,419.0,1759.625,4172.625,0.75,33.3125,0.0,1393.625,595.3125,1152.125,27.25,342.125,10350.75
2024-02-11 06:00:00+00:00,1045.75,433.0,1757.375,4112.6875,5.0,36.25,0.0,1458.4375,600.4375,1204.5625,33.875,348.375,10922.0
2024-02-11 07:00:00+00:00,1068.4375,452.75,1762.6875,4049.0,114.1875,36.5,0.0,1642.1875,588.3125,1306.5,127.75,349.4375,11681.375
2024-02-11 08:00:00+00:00,1075.5625,438.625,1742.1875,3871.8125,445.0,39.4375,0.0,1882.5625,610.75,1401.375,117.125,356.1875,12523.3125
2024-02-11 09:00:00+00:00,1073.125,415.875,1721.625,3668.375,816.0,40.0,0.0,1977.75,639.4375,1414.125,61.75,361.0625,13025.375
2024-02-11 10:00:00+00:00,1060.625,421.375,1709.3125,3457.875,1145.0625,41.125,0.0,2078.8125,615.75,1435.1875,65.875,366.1875,13625.375
2024-02-11 11:00:00+00:00,1048.6875,422.125,1629.9375,3183.75,1339.25,41.75,0.0,2111.9375,624.125,1451.6875,76.8125,373.875,13527.5625
2024-02-11 12:00:00+00:00,1045.0,421.875,1506.5625,2970.875,1354.625,41.75,0.0,2118.8125,624.0,1449.1875,58.0625,365.875,13080.9375
2024-02-11 13:00:00+00:00,1046.3125,418.875,1450.625,2765.5,1171.375,41.75,0.0,2149.6875,621.625,1427.4375,43.8125,367.1875,12719.75
2024-02-11 14:00:00+00:00,1060.875,414.125,1376.6875,2559.1875,797.4375,41.0625,0.0,2243.1875,621.375,1456.3125,60.1875,366.0,12619.875
2024-02-11 15:00:00+00:00,1096.1875,429.6875,1163.25,2450.0,331.25,41.75,0.0,2530.0625,639.0625,1531.375,160.375,368.3125,12759.3125
2024-02-11 16:00:00+00:00,1124.3125,429.4375,1014.875,2406.25,26.9375,41.6875,0.0,2960.0,793.125,1685.625,610.3125,367.875,13471.4375
2024-02-11 17:00:00+00:00,1133.4375,433.0625,860.25,2454.25,1.0,41.75,0.0,2970.1875,885.0625,1711.75,948.9375,367.0,14055.125
2024-02-11 18:00:00+00:00,1130.0,436.4375,818.875,2485.25,0.9375,41.75,0.0,2934.8125,879.9375,1712.4375,1077.8125,367.3125,13728.8125
2024-02-11 19:00:00+00:00,1108.3125,435.0625,756.1875,2465.3125,0.8125,41.8125,0.0,2879.875,772.0625,1695.9375,499.1875,367.5625,13148.0625
2024-02-11 20:00:00+00:00,1086.8125,435.3125,640.5,2454.6875,0.6875,40.5,0.0,2786.0625,676.3125,1645.25,260.8125,364.875,12677.75
2024-02-11 21:00:00+00:00,1065.3125,435.375,661.75,2462.6875,0.5625,39.375,0.0,2671.3125,663.875,1575.0,180.5625,363.125,12394.1875
2024-02-11 22:00:00+00:00,1040.25,433.8125,677.0625,2444.25,0.5625,37.875,0.0,2674.25,625.5,1471.9375,123.5,361.0,11840.6875
2024-02-11 23:00:00+00:00,1012.4375,429.5625,618.1875,2431.1875,0.75,38.0,0.0,2545.5625,616.6875,1442.4375,92.9375,360.375,11306.75
2024-02-12 00:00:00+00:00,1004.1875,428.5,624.8125,2441.875,0.9375,38.0,0.0,2543.375,612.125,1424.375,81.8125,360.4375,11039.3125
2024-02-12 01:00:00+00:00,1003.0,424.625,615.5625,2490.875,0.875,38.0,0.0,2640.1875,596.625,1406.8125,81.0625,359.0,10942.375
2024-02-12 02:00:00+00:00,1000.8125,423.375,640.5625,2523.125,0.75,38.0,0.0,2654.625,595.5,1431.8125,86.8125,356.875,11063.8125
2024-02-12 03:00:00+00:00,1007.3125,426.125,564.75,2564.125,0.75,38.0625,0.0,2639.75,643.4375,1469.3125,94.375,354.9375,11347.75
2024-02-12 04:00:00+00:00,1017.0,436.1875,580.8125,2718.125,0.75,39.75,0.0,2829.5,738.6875,1741.0,48.0,358.5625,11956.0625
2024-02-12 05:00:00+00:00,1053.5625,432.8125,533.125,2869.5,0.625,40.5,0.0,3004.0,925.875,2126.6875,228.0,358.875,13720.625
2024-02-12 06:00:00+00:00,1103.25,461.5,434.8125,2848.375,13.0,41.4375,0.0,3095.1875,1022.8125,2294.125,902.1875,359.625,15022.5625
2024-02-12 07:00:00+00:00,1130.5625,475.0625,409.75,2774.75,306.375,41.5,0.0,3112.8125,1072.3125,2441.9375,1408.0625,360.1875,15626.75
2024-02-12 08:00:00+00:00,1120.0,453.125,399.75,2678.5625,923.25,41.5625,0.0,3098.6875,1073.4375,2434.625,1018.4375,360.3125,15881.5625
2024-02-12 09:00:00+00:00,1092.3125,453.5,333.5625,2587.5,1588.4375,41.9375,0.0,3096.375,1050.0,2377.25,620.5,361.4375,16039.3125
2024-02-12 10:00:00+00:00,1075.25,460.1875,345.0625,2760.1875,2142.9375,42.0,0.0,3100.0625,1028.375,2248.25,403.9375,362.6875,16395.5625
2024-02-12 11:00:00+00:00,1072.75,449.125,368.9375,2994.6875,2418.125,42.0,0.0,3094.875,925.75,2167.0,190.1875,362.1875,16391.5
2024-02-12 12:00:00+00:00,1063.375,462.9375,413.5625,3167.25,2323.5625,42.0,0.0,3086.875,955.1875,2124.5625,178.75,358.25,16042.6875
2024-02-12 13:00:00+00:00,1067.5,474.5,449.3125,3103.9375,1999.625,42.0,0.0,3081.5,989.25,2137.5625,160.6875,359.4375,15690.25
2024-02-12 14:00:00+00:00,1087.625,495.5,487.9375,2868.3125,1388.125,41.25,0.0,3094.125,1016.0,2170.625,283.625,360.0625,15547.3125
2024-02-12 15:00:00+00:00,1125.3125,494.625,541.1875,2637.5625,528.8125,42.4375,0.0,3140.8125,1080.3125,2300.0,408.875,364.125,15455.5625
2024-02-12 16:00:00+00:00,1164.125,492.0625,522.5,2636.0,30.9375,43.4375,0.0,3154.75,1189.25,2468.0625,1247.3125,364.3125,15856.875
2024-02-12 17:00:00+00:00,1177.5,508.4375,535.0,2766.3125,0.6875,43.5625,0.0,3152.875,1173.4375,2493.75,1333.5625,365.6875,16275.3125
2024-02-12 18:00:00+00:00,1169.6875,477.9375,567.0,3042.8125,1.1875,43.4375,0.0,3148.75,1136.4375,2457.8125,972.3125,365.6875,15878.6875
2024-02-12 19:00:00+00:00,1138.3125,445.5,723.6875,3466.5625,0.6875,42.0,0.0,3132.8125,1048.6875,2235.5625,525.5,365.8125,15184.25
2024-02-12 20:00:00+00:00,1109.25,439.9375,758.9375,3558.875,0.6875,41.5,0.0,3139.25,956.125,1939.3125,209.0,365.8125,14446.125
2024-02-12 21:00:00+00:00,1085.5625,438.25,760.6875,3705.0,0.5625,41.5625,0.0,3128.125,903.6875,1832.3125,151.4375,366.5,13772.9375
2024-02-12 22:00:00+00:00,1063.9375,433.9375,834.6875,3658.75,0.5625,41.8125,0.0,2972.5625,723.875,1701.1875,53.9375,367.1875,12941.375
2024-02-12 23:00:00+00:00,1045.0625,438.5625,891.4375,3714.5625,0.5625,42.25,0.0,2755.875,671.6875,1574.875,56.5625,368.4375,12331.125
2024-02-13 00:00:00+00:00,1033.4375,438.125,1079.6875,3858.125,0.5625,41.625,0.0,2516.1875,653.5625,1504.0,21.0625,367.125,12220.625
2024-02-13 01:00:00+00:00,1032.6875,434.625,1214.375,3973.0625,0.5,41.5,0.0,2338.625,684.1875,1510.5625,21.3125,365.5625,12041.6875
2024-02-13 02:00:00+00:00,1032.0625,426.3125,1354.75,4062.625,0.625,41.5,0.0,2349.25,730.625,1556.75,11.0,363.875,12118.5
2024-02-13 03:00:00+00:00,1035.75,425.5625,1474.75,4079.4375,0.5625,42.0625,0.0,2359.1875,805.1875,1627.125,13.0,363.9375,12496.5625
2024-02-13 04:00:00+00:00,1045.0,427.9375,1483.5625,4058.25,0.625,42.0,0.0,2542.5,937.875,1760.8125,40.625,360.375,13329.25
2024-02-13 05:00:00+00:00,1083.0,422.375,1477.0,4116.0625,0.625,41.75,0.0,3001.75,1117.5625,1996.3125,174.125,362.3125,14843.75
2024-02-13 06:00:00+00:00,1134.375,432.0,1491.0,4220.8125,45.5,41.9375,0.0,3232.1875,1340.8125,2129.5625,575.3125,359.6875,16090.75
2024-02-13 07:00:00+00:00,1145.75,425.875,1406.4375,4180.0,908.25,43.0625,0.0,3168.3125,1370.25,2115.75,597.75,362.8125,16673.75
2024-02-13 08:00:00+00:00,1125.875,440.5625,1447.375,3997.25,2590.75,43.0625,0.0,2932.8125,1205.875,1952.625,138.375,364.6875,16787.6875
2024-02-13 09:00:00+00:00,1108.8125,442.0625,1333.0625,3877.25,4135.0625,42.9375,0.0,2616.6875,1011.375,1944.0,122.5,361.3125,16798.1875
2024-02-13 10:00:00+00:00,1094.5,442.3125,1246.0,3935.375,5076.0625,39.625,0.0,2304.8125,943.0,1803.1875,69.125,343.875,16738.0
2024-02-13 11:00:00+00:00,1070.75,427.75,1173.6875,4118.375,5271.75,40.4375,0.0,2228.75,885.8125,1768.25,34.4375,357.1875,16376.625
2024-02-13 12:00:00+00:00,1067.1875,427.5,1068.125,3952.0,4851.5,42.5,0.0,2196.1875,876.1875,1733.125,18.4375,358.5,16028.5
2024-02-13 13:00:00+00:00,1069.0625,428.625,1053.125,3578.875,3920.1875,40.5625,0.0,2499.1875,926.5,1781.8125,85.5,357.5,15715.6875
2024-02-13 14:00:00+00:00,1089.0,427.5625,1153.3125,3168.1875,2513.625,40.0625,0.0,2930.875,1140.3125,1941.4375,107.875,354.6875,15714.125
2024-02-13 15:00:00+00:00,1134.375,424.0625,1282.3125,2774.8125,949.875,42.6875,0.0,3177.4375,1289.8125,2257.75,264.0,366.75,15780.0
2024-02-13 16:00:00+00:00,1167.75,419.9375,1264.0,2850.0,58.375,42.8125,0.0,3258.25,1382.9375,2457.1875,893.8125,367.6875,16247.5
2024-02-13 17:00:00+00:00,1176.9375,420.4375,1323.375,3387.1875,0.8125,43.0,0.0,3251.4375,1434.375,2405.25,1137.125,369.0,16842.875
2024-02-13 18:00:00+00:00,1170.875,417.25,1415.5625,3823.0625,0.875,41.375,0.0,3250.0,1339.5625,2262.3125,902.5625,365.125,16545.75
2024-02-13 19:00:00+00:00,1144.5625,415.6875,1405.375,4097.25,1.0,38.9375,0.0,3147.375,1263.8125,2166.875,224.25,358.125,15705.875
2024-02-13 20:00:00+00:00,1110.5,423.9375,1414.625,4338.75,0.5625,40.0,0.0,2834.375,1188.8125,1915.1875,69.25,360.125,14961.4375
2024-02-13 21:00:00+00:00,1083.375,423.875,1256.0625,4355.625,0.75,41.625,0.0,2554.1875,1058.875,1636.9375,63.4375,367.0625,14079.625
2024-02-13 22:00:00+00:00,1052.5,421.625,1061.8125,4344.6875,0.6875,41.8125,0.0,2406.8125,898.9375,1580.5625,102.5,369.25,12876.5625
2024-02-13 23:00:00+00:00,1013.0,420.625,879.5,4425.6875,0.5625,42.75,0.0,2265.3125,881.0,1489.125,17.875,365.5,12222.375
2024-02-14 00:00:00+00:00,1002.9375,417.4375,777.1875,4538.625,0.625,42.0,0.0,2266.875,879.0625,1442.125,25.4375,366.3125,11845.0
2024-02-14 01:00:00+00:00,1001.0625,412.375,858.625,4705.4375,0.5625,41.5,0.0,2229.875,854.8125,1441.625,16.3125,365.6875,11684.75
2024-02-14 02:00:00+00:00,1000.5625,410.9375,845.375,4884.4375,0.5,41.5,0.0,2257.25,851.25,1439.4375,2.875,364.625,11786.9375
2024-02-14 03:00:00+00:00,1008.6875,419.625,696.4375,5095.625,0.625,41.4375,0.0,2354.5625,791.125,1465.125,10.625,360.875,11990.25
2024-02-14 04:00:00+00:00,1021.25,412.1875,516.8125,5244.5,0.75,41.125,0.0,2502.8125,933.0625,1550.5625,30.0,348.25,12624.8125
2024-02-14 05:00:00+00:00,1061.9375,407.3125,395.625,5399.8125,0.6875,41.25,0.0,2890.4375,1262.1875,1778.6875,144.875,341.9375,14355.8125
2024-02-14 06:00:00+00:00,1111.75,413.6875,349.9375,5371.8125,27.5,41.75,0.0,3219.4375,1456.9375,1841.5625,553.625,343.8125,15854.9375
2024-02-14 07:00:00+00:00,1125.75,427.5625,363.75,5195.1875,393.5625,42.5,0.0,3244.75,1476.375,1902.375,751.25,349.25,16470.75
2024-02-14 08:00:00+00:00,1119.5,445.9375,386.75,4944.125,1062.5625,42.5625,0.0,3228.125,1457.0625,1879.1875,443.3125,351.5,16633.6875
2024-02-14 09:00:00+00:00,1090.0,434.75,405.75,4629.5625,1706.75,36.0625,0.0,3182.8125,1432.25,1788.5,240.6875,335.8125,16805.8125
2024-02-14 10:00:00+00:00,1071.4375,431.1875,525.0,4441.1875,2311.875,35.4375,0.0,3138.75,1343.625,1726.4375,124.5,322.3125,17044.4375
2024-02-14 11:00:00+00:00,1045.625,420.6875,607.6875,4389.5625,2539.5,40.0625,0.0,2961.0625,1078.0625,1700.75,92.3125,338.4375,16871.75
2024-02-14 12:00:00+00:00,1042.9375,452.75,542.4375,4348.875,2350.625,43.75,0.0,3054.9375,1105.875,1738.8125,143.9375,346.375,16585.5
2024-02-14 13:00:00+00:00,1048.4375,450.375,532.875,4264.0625,1776.75,41.8125,0.0,3134.8125,1282.0625,1758.625,222.3125,344.375,16216.875
2024-02-14 14:00:00+00:00,1071.0,492.0,611.0,3914.625,974.1875,40.25,0.0,3233.5,1357.125,1837.125,568.125,345.8125,15988.6875
2024-02-14 15:00:00+00:00,1117.1875,427.3125,676.625,3877.625,316.0,40.25,0.0,3224.5,1416.25,1868.0625,682.9375,363.0625,15756.25
2024-02-14 16:00:00+00:00,1143.375,413.125,659.875,4038.125,19.1875,40.3125,0.0,3220.875,1431.125,1913.75,719.5625,364.75,16319.375
2024-02-14 17:00:00+00:00,1147.0625,414.875,614.0625,4274.6875,0.75,40.5,0.0,3249.6875,1449.5625,1948.625,985.3125,368.25,16637.1875
2024-02-14 18:00:00+00:00,1135.375,408.625,578.75,4478.0625,0.5625,40.5,0.0,3268.4375,1440.625,1954.0,766.0,368.0625,16336.5
2024-02-14 19:00:00+00:00,1107.625,407.5625,583.5,4656.375,0.875,38.875,0.0,3266.6875,1400.875,1850.625,235.25,364.5,15474.625
2024-02-14 20:00:00+00:00,1075.875,406.0625,615.8125,4686.8125,0.625,37.875,0.0,3030.25,1277.3125,1686.0,104.25,361.5,14626.625
2024-02-14 21:00:00+00:00,1053.0625,412.6875,713.875,4598.375,0.5,35.5,0.0,2798.3125,1119.6875,1596.0625,47.5,357.5,13663.6875
2024-02-14 22:00:00+00:00,1029.375,418.5,822.5,4464.0625,0.5,35.5,0.0,2486.375,867.375,1462.4375,42.75,357.5,12656.5
2024-02-14 23:00:00+00:00,1010.0,425.0,881.5625,4149.9375,0.625,34.4375,0.0,2337.9375,842.0625,1373.0625,35.4375,362.5625,11920.0625
2024-02-15 00:00:00+00:00,1005.125,414.1875,934.6875,3907.0625,0.625,33.75,0.0,2340.25,850.125,1394.0,76.25,361.75,11416.8125
2024-02-15 01:00:00+00:00,1003.4375,399.4375,1068.125,3727.375,0.5,33.75,0.0,2311.0625,819.5625,1343.9375,12.75,360.1875,11353.125
2024-02-15 02:00:00+00:00,1001.5,402.6875,1044.625,3431.0625,0.5625,33.75,0.0,2274.1875,821.1875,1354.1875,9.875,359.875,11476.8125
2024-02-15 03:00:00+00:00,1010.875,405.875,944.125,3214.375,0.5625,35.5,0.0,2357.3125,836.9375,1467.875,32.125,363.8125,11852.0
2024-02-15 04:00:00+00:00,1022.3125,398.4375,862.5,2997.6875,0.75,34.8125,0.0,2614.8125,967.4375,1558.0625,75.0,362.25,12638.5625
2024-02-15 05:00:00+00:00,1067.5625,423.8125,863.8125,2911.125,0.6875,34.5,0.0,3082.4375,1320.875,1814.6875,440.625,358.25,14386.1875
2024-02-15 06:00:00+00:00,1118.5625,425.3125,882.6875,2898.625,35.6875,37.25,0.0,3277.0625,1409.375,2112.25,755.0,362.375,15707.0
2024-02-15 07:00:00+00:00,1127.5625,421.4375,914.5625,2932.25,589.625,40.125,0.0,3288.8125,1398.4375,2288.8125,645.375,365.5,16131.8125
2024-02-15 08:00:00+00:00,1115.25,421.25,899.0625,2725.625,1677.8125,40.0,0.0,3281.5625,1376.25,2254.625,435.0,366.0,16119.3125
2024-02-15 09:00:00+00:00,1088.0625,422.1875,989.875,2476.0,2830.125,39.5,0.0,3162.25,1371.875,2136.75,171.5625,371.25,16262.8125
2024-02-15 10:00:00+00:00,1068.8125,410.25,1074.0625,2207.75,3684.875,37.5,0.0,2978.4375,1348.625,2081.875,84.375,366.4375,16302.1875
2024-02-15 11:00:00+00:00,1044.9375,402.3125,1181.0,2023.375,4085.625,36.6875,0.0,2942.125,1245.8125,2046.6875,96.625,368.8125,16347.4375
2024-02-15 12:00:00+00:00,1042.5,412.5,1153.375,2079.4375,3785.9375,35.25,0.0,2911.0,1171.8125,1995.125,71.25,366.9375,16058.8125
2024-02-15 13:00:00+00:00,1053.0625,415.1875,1038.0,2025.3125,2920.5,34.75,0.0,3071.0,1259.1875,2103.1875,127.125,365.3125,15618.5625
2024-02-15 14:00:00+00:00,1076.75,431.6875,1014.0,1975.5,1744.375,32.6875,0.0,3262.6875,1330.125,2158.4375,227.75,327.0625,15486.125
2024-02-15 15:00:00+00:00,1117.375,423.0625,1018.25,2130.625,628.25,32.0,0.0,3272.625,1392.0625,2219.125,419.125,346.125,15418.25
2024-02-15 16:00:00+00:00,1138.1875,434.8125,1020.0625,2538.9375,46.875,33.5,0.0,3268.0625,1460.5,2303.75,897.125,351.4375,15976.0625
2024-02-15 17:00:00+00:00,1149.25,422.5625,1087.6875,3183.25,1.6875,33.4375,0.0,3264.5,1489.3125,2300.0625,1024.125,356.3125,16412.0
2024-02-15 18:00:00+00:00,1130.9375,417.3125,1166.25,3545.9375,0.9375,33.6875,0.0,3236.1875,1391.6875,2227.6875,478.625,358.0625,16316.375
2024-02-15 19:00:00+00:00,1105.9375,406.625,1223.6875,3899.6875,0.875,33.75,0.0,3072.3125,1239.0,2039.375,189.3125,357.125,15572.6875
2024-02-15 20:00:00+00:00,1077.25,411.25,1280.625,4163.625,0.6875,32.1875,0.0,2680.5,1050.375,1802.875,126.625,354.1875,14582.9375
2024-02-15 21:00:00+00:00,1052.0625,415.8125,1265.4375,4097.1875,0.625,29.8125,0.0,2423.0,800.25,1593.3125,135.0,349.375,13710.625
2024-02-15 22:00:00+00:00,1028.3125,395.5,1380.5625,4039.0,0.5625,28.875,0.0,2095.625,752.25,1510.375,62.8125,348.125,12758.75
2024-02-15 23:00:00+00:00,1009.75,403.375,1459.6875,4140.25,0.625,30.75,0.0,1868.4375,667.125,1353.1875,11.5625,317.4375,12011.1875
2024-02-16 00:00:00+00:00,1005.875,404.5625,1441.75,4362.25,0.5625,30.75,0.0,1636.625,644.75,1317.1875,17.625,317.8125,11632.9375
2024-02-16 01:00:00+00:00,1000.75,394.8125,1462.25,4448.3125,0.5625,31.0625,0.0,1584.25,634.8125,1310.375,16.25,318.9375,11446.0
2024-02-16 02:00:00+00:00,1000.9375,388.6875,1429.75,4549.3125,0.5625,32.0,0.0,1671.1875,644.4375,1339.9375,7.6875,318.4375,11537.875
2024-02-16 03:00:00+00:00,1006.3125,381.6875,1460.5,4752.5625,0.5,33.9375,0.0,1775.625,653.6875,1439.0625,10.75,323.0625,11981.3125
2024-02-16 04:00:00+00:00,1017.875,380.6875,1465.1875,4967.25,0.5625,35.375,0.0,1786.625,713.0,1549.25,9.9375,325.125,12828.625
2024-02-16 05:00:00+00:00,1065.625,386.0,1508.375,5284.25,0.5625,37.875,0.0,2035.0,887.5,1811.8125,152.625,329.5625,14596.8125
2024-02-16 06:00:00+00:00,1122.1875,392.875,1560.0625,5449.875,68.6875,39.5625,0.0,2298.25,1032.125,1934.4375,459.1875,328.9375,15918.6875
2024-02-16 07:00:00+00:00,1132.0,400.125,1456.5625,5599.875,864.625,39.6875,0.0,2404.875,1028.0625,1906.0625,628.5,350.5,16478.75
2024-02-16 08:00:00+00:00,1116.75,402.1875,1382.9375,5205.5625,2142.125,39.4375,0.0,2266.8125,1032.8125,1910.25,194.375,354.6875,16470.125
2024-02-16 09:00:00+00:00,1086.125,423.0625,1331.5,4804.5625,3255.8125,39.1875,0.0,2167.75,925.25,1677.75,449.0625,354.0625,16471.5625
2024-02-16 10:00:00+00:00,1068.25,416.25,1365.5625,4634.6875,3915.6875,37.3125,0.0,2158.125,885.0,1579.75,120.0,350.3125,16556.5
2024-02-16 11:00:00+00:00,1046.4375,402.1875,1489.3125,4794.5625,4031.8125,36.625,0.0,2096.25,792.6875,1551.875,36.125,346.25,16533.3125
2024-02-16 12:00:00+00:00,1040.875,412.6875,1222.4375,4952.0,3412.8125,35.0625,0.0,2175.5625,751.9375,1471.0,62.875,344.875,16101.4375
2024-02-16 13:00:00+00:00,1028.4375,425.5625,1103.875,5079.1875,2429.5,33.75,0.0,2333.4375,849.9375,1536.75,131.875,342.0,15585.125
2024-02-16 14:00:00+00:00,1051.8125,438.9375,1113.875,5051.5,1331.375,32.125,0.0,2494.5625,931.0,1666.9375,204.8125,338.5625,15441.9375
2024-02-16 15:00:00+00:00,1105.25,432.375,998.9375,4758.375,429.3125,32.0625,0.0,2734.4375,945.6875,1708.625,589.875,382.75,15470.625
2024-02-16 16:00:00+00:00,1131.75,382.5625,1004.25,4801.6875,28.25,32.3125,0.0,2880.3125,994.75,1707.5625,754.0,344.9375,16119.6875
2024-02-16 17:00:00+00:00,1142.75,382.375,964.25,4757.4375,0.9375,32.5625,0.0,2875.1875,1049.25,1793.25,1191.0,342.4375,16496.0625
2024-02-16 18:00:00+00:00,1135.3125,390.25,981.375,4642.5,1.0625,33.25,0.0,2883.25,1059.3125,1789.375,925.875,341.25,15979.625
2024-02-16 19:00:00+00:00,1111.75,396.625,1144.5625,4665.3125,0.75,33.25,0.0,2866.0,1001.125,1759.3125,480.4375,340.4375,15107.625
2024-02-16 20:00:00+00:00,1080.0,389.625,1117.6875,4606.1875,0.5,33.375,0.0,2750.6875,845.0625,1657.9375,110.5625,340.5,14199.0
2024-02-16 21:00:00+00:00,1055.6875,401.4375,1129.4375,4526.75,0.5,33.1875,0.0,2705.625,738.6875,1585.75,90.625,339.3125,13419.9375
2024-02-16 22:00:00+00:00,1031.75,395.9375,1142.0625,4597.3125,0.6875,33.0,0.0,2412.5,719.0625,1370.1875,35.625,340.4375,12426.8125
2024-02-16 23:00:00+00:00,1007.9375,408.1875,1086.8125,4413.125,0.625,30.6875,0.0,2285.875,724.875,1217.0625,45.25,311.5,11642.8125
2024-02-17 00:00:00+00:00,998.5625,403.6875,1189.1875,4419.9375,0.6875,30.6875,0.0,2205.625,707.6875,1165.1875,7.375,311.375,11220.6875
2024-02-17 01:00:00+00:00,995.5,397.0,1171.5,4482.1875,0.625,30.5,0.0,2139.875,695.875,1163.25,11.125,310.8125,11040.25
2024-02-17 02:00:00+00:00,995.3125,402.5,992.3125,4365.8125,0.6875,30.625,0.0,2133.9375,688.9375,1207.5,52.625,308.75,11168.6875
2024-02-17 03:00:00+00:00,998.1875,391.1875,911.1875,4554.6875,0.6875,31.9375,0.0,2160.4375,707.375,1216.6875,24.4375,312.5,11268.375
2024-02-17 04:00:00+00:00,1007.25,383.0,928.3125,4775.1875,0.75,32.5625,0.0,2142.625,750.4375,1263.75,8.0,312.875,11447.875
2024-02-17 05:00:00+00:00,1033.9375,386.0,911.4375,4969.9375,0.8125,34.625,0.0,2084.3125,792.375,1333.625,46.3125,316.25,11708.8125
2024-02-17 06:00:00+00:00,1072.5,394.625,772.9375,4717.875,28.625,34.4375,0.0,2079.5,794.875,1480.1875,120.6875,315.5,12293.75
2024-02-17 07:00:00+00:00,1099.8125,402.8125,684.4375,4417.5625,536.25,32.4375,0.0,2163.875,821.6875,1594.0,149.75,310.875,13025.75
2024-02-17 08:00:00+00:00,1094.9375,410.0,547.25,4073.8125,1542.4375,32.625,0.0,2014.8125,851.125,1640.6875,185.5625,310.9375,13668.9375
2024-02-17 09:00:00+00:00,1078.4375,399.5625,419.0625,3817.0625,2406.4375,31.0625,0.0,1949.625,848.5,1608.25,216.375,311.4375,13960.125
2024-02-17 10:00:00+00:00,1062.8125,401.5625,388.75,3389.25,3201.0625,29.5,0.0,1873.75,857.875,1473.3125,47.6875,310.0,14162.125
2024-02-17 11:00:00+00:00,1040.9375,395.25,265.3125,2922.5625,3596.0,29.5,0.0,1911.4375,825.4375,1449.1875,25.125,310.9375,13875.8125
2024-02-17 12:00:00+00:00,1038.8125,414.3125,230.8125,2539.375,3476.9375,29.625,0.0,2010.4375,717.3125,1435.1875,92.625,308.25,13439.375
2024-02-17 13:00:00+00:00,1040.75,421.75,193.9375,2143.875,2928.125,29.5625,0.0,2130.5,686.125,1492.25,110.0,307.1875,13051.25
2024-02-17 14:00:00+00:00,1059.5625,417.875,236.375,1730.875,1859.25,28.75,0.0,2403.5625,734.0,1700.625,288.3125,307.0625,13019.1875
2024-02-17 15:00:00+00:00,1105.0,413.0625,219.4375,1210.8125,712.25,26.6875,0.0,2669.3125,851.1875,2042.9375,696.875,303.4375,12976.0625
2024-02-17 16:00:00+00:00,1134.3125,412.25,161.625,889.5625,61.4375,26.375,0.0,2695.625,913.4375,2319.625,1203.0625,300.125,13526.375
2024-02-17 17:00:00+00:00,1144.3125,448.0,147.25,672.5,1.125,26.5,0.0,2703.625,986.9375,2470.5,1523.1875,301.8125,14094.0625
2024-02-17 18:00:00+00:00,1142.25,445.0,187.625,503.375,1.5,26.5,0.0,2700.6875,968.4375,2520.0625,1542.0,303.3125,13606.25
2024-02-17 19:00:00+00:00,1124.25,426.0,230.375,417.3125,1.0625,26.5625,0.0,2683.1875,898.0625,2399.625,1031.1875,305.5625,12727.6875
2024-02-17 20:00:00+00:00,1094.5,418.1875,307.3125,384.9375,0.8125,26.75,0.0,2629.125,783.875,2294.0,524.5625,303.1875,12168.3125
2024-02-17 21:00:00+00:00,1075.125,424.1875,435.8125,511.5625,0.75,26.75,0.0,2586.8125,689.875,2027.1875,331.0,299.3125,11699.5
2024-02-17 22:00:00+00:00,1050.9375,432.5625,705.375,706.625,0.6875,26.75,0.0,2245.75,633.9375,1926.375,115.9375,302.375,10977.6875
2024-02-17 23:00:00+00:00,1035.75,439.0625,892.5625,1001.4375,0.6875,27.25,0.0,2093.25,643.75,1565.1875,99.4375,320.625,10251.9375
2024-02-18 00:00:00+00:00,1023.375,451.8125,1064.5,1331.375,0.6875,25.375,0.0,1772.5625,576.125,1379.5,29.1875,322.8125,9854.8125
2024-02-18 01:00:00+00:00,1016.1875,443.3125,1185.1875,1665.5,0.8125,24.75,0.0,1499.75,569.375,1380.9375,25.0625,317.1875,9684.75
2024-02-18 02:00:00+00:00,1009.6875,418.125,1178.0,1965.1875,0.625,24.75,0.0,1288.125,570.5625,1390.5,26.1875,322.9375,9638.5625
2024-02-18 03:00:00+00:00,1009.8125,410.25,1255.5,2441.875,0.75,25.0,0.0,1299.75,563.875,1473.625,11.25,323.5625,9805.9375
2024-02-18 04:00:00+00:00,1019.0625,419.1875,1276.3125,2742.375,0.75,24.8125,0.0,1251.0,571.4375,1404.625,10.3125,319.3125,10062.25
2024-02-18 05:00:00+00:00,1040.3125,423.625,1327.0,3143.0625,0.5,24.75,0.0,1248.0625,607.0,1404.0625,34.0,312.0,10236.6875
2024-02-18 06:00:00+00:00,1067.125,416.5,1344.0625,3595.0625,77.625,24.75,0.0,1292.9375,630.4375,1491.9375,52.5,289.75,10610.5
2024-02-18 07:00:00+00:00,1075.75,412.375,1368.3125,3981.3125,1013.875,25.125,0.0,1235.8125,632.1875,1532.375,28.25,290.5,11435.0
2024-02-18 08:00:00+00:00,1068.875,424.6875,1399.125,4136.0,2438.3125,26.0,0.0,1226.3125,615.75,1401.0625,21.1875,290.75,12276.125
